tag,content,label,depth,domain
html body article section div div p  ,☞ First large-scale festival that focuses on both digital art and electronic music in Taiwan,1,7,newdata
html body article section div div p  ,☞ 兩大舞台、7組人氣歌手樂團、9組數位藝術家、12組 LIVE A/V 組合以及超過20組實力派DJ，疊加共振獻上全新的音樂祭體驗 ?,1,7,newdata
html body article section div div p  ,"☞ 2 stages, 7 singer-songwriters/bands, 9 digital artists, 12 LIVE A/V sets, and more than 20 DJs",1,7,newdata
html body article section div div p  ,「倉庫派對」── Techno的重拍搭配 VJ 所呈現的絢麗影像，與派對動物們一同在舞池中盡情舞動,1,7,newdata
html body article section div div p  ,「數位藝術」── 未來感十足的沉浸數位藝術展演，怪誕諧趣挑戰你的想像力,1,7,newdata
html body article section div div p  ,「實境遊戲」── 穿梭虛實的互動遊戲，昇華音樂祭體驗,1,7,newdata
html body article section div div p  ,「尊重身體自主的派對環境」── 擁抱多元文化，提倡性別平等和互相尊重的價值，讓你能無憂無慮的和他人交流、享受音樂、欣賞藝術,1,7,newdata
html body article section div div p  ,＂台灣第一個大型音樂、藝術與遊戲的慶典＂– Mixmag Asia,1,7,newdata
html body article section div div p  ,☰☰ 活動資訊 ✦ Event Info ☰☰,1,7,newdata
html body article section div div p  ,時間 Time：2022.3.19-3.20,1,7,newdata
html body article section div div p  ,地標 Location：松山文創園區 Songshan Cultural and Creative Park,1,7,newdata
html body article section div div p  ,購票 Ticket：即刻登入新能祭 Get tickets here ➡️ https://bit.ly/3GQv3HV,1,7,newdata
html body article section div div p  ,☰☰ 第一、二波 ✦ LINE UP ☰☰,1,7,newdata
html body article section div div p  ,YELLOW黃宣,1,7,newdata
html body article section div div p  ,Ń7ä,1,7,newdata
html body article section div div p  ,Huang Wei,1,7,newdata
html body article section div div p  ,SOWUT,1,7,newdata
html body article section div div p  ,B E N N,1,7,newdata
html body article section div div p  ,XTRUX,1,7,newdata
html body article section div div p  ,夢東 Mong Tong,1,7,newdata
html body article section div div p  ,LUDU,1,7,newdata
html body article section div div p  ,NAXS Future,1,7,newdata
html body article section div div p  ,Dizparity + Ludol777 + MaoMaoField,1,7,newdata
html body article section div div p  ,HH,1,7,newdata
html body article section div div p  ,三牲獻藝,1,7,newdata
html body article section div div p  ,Yoshi Nori,1,7,newdata
html body article section div div p  ,HWA,1,7,newdata
html body article section div div p  ,A-Dao,1,7,newdata
html body article section div div p  ,Ao Wu,1,7,newdata
html body article section div div p  ,Katrina,1,7,newdata
html body article section div div p  ,Sandy＆#039;s Trace,1,7,newdata
html body article section div div p  ,Ardent Wei,1,7,newdata
html body article section div div p  ,Children Chiu (ChillyA),1,7,newdata
html body article section div div p  ,更多藝人名單即將釋出！,1,7,newdata
html body article section div div p  ,And more coming soon!,1,7,newdata
html body article section div div p  ,☰☰ 關於新能祭 ✦ About SYNERGY ☰☰,1,7,newdata
html body article section div div p  ,新能祭，取自SYNERGY，意指協同作用，將電子音樂、數位藝術與遊戲機制結合，帶給觀眾深度體驗。希望來到新能祭這祭典的各位，都能拋開舊有框架，拋開那些拘束想像力的成見，擁抱更多未來的可能性。,1,7,newdata
html body article section div div p  ,2022年3月19-20日（春天），我們要帶給台灣一個耳目一新的音樂祭典，結合電子音樂製作人、創作歌手和數位藝術家三方的充沛能量，在松山文創園區一號與四號倉庫，打造線上與線下整合的大型倉庫派對。,1,7,newdata
html body article section div div p  ,我們擁抱多元文化，提倡性別平等和互相尊重的價值，這是一個有趣、好玩又安全的空間，歡迎你加入這場祭典，一同感受並實踐台灣電子音樂場景的新可能。,1,7,newdata
html body article section div div p  ,"Synergy Festival is a brand-new music festival that promotes gender equality and mutual respect while embracing cultural diversity. The mission is to create a safe environment where you can enjoy art while feeling comfortable and protected. While attending Synergy Festival, please let go of any preconceptions and treat others with genuine love and respect.",1,7,newdata
html body article section div div p  ,"The inaugural edition will be held on March 19-20, 2022 at the Songshan Cultural and Creative Park and deliver a one-of-a-kind large-scale music festival experience to Taiwan with online and offline integration. The central Taipei venue will be transformed into a multi-stage large-scale warehouse party.",1,7,newdata
html body article section div div p  ,☰☰ 新能三角 ✦ SYNERGY Triangle ☰☰,1,7,newdata
html body article section div div p  ,新能祭的新能三角 SYNERGY TRIANGLE組合，是新能祭團隊耗時半年策劃的瘋狂計畫，想像你最愛的創作歌手，疊加實力堅強的電子音樂製作人，再疊加數位藝術家兼具科技力與魔性的視覺創作，三位一體共同製作帶來新能祭限定的特別演出，我們就是要你聽、要你看、還要你用力感受、用力跳舞！,1,7,newdata
html body article section div div p  ,我們有幸邀請到了台灣最具指標性的歌手、樂團、電音製作人以及藝術家們，把他們任性的配對讓彼此創作的能量無限疊加，而這些振動的力量也將從今年3/19-20演出現場的舞台傳遞到大家的身上！,1,7,newdata
html body article section div div p  ,"After six months of preparation, we present to you “SYNERGY Triangle”: a brand new concept that brings together the talents of singer-songwriters, electronic music producers, and digital artists. These artists will collaborate on a reinterpreted version of their works to create a brand-new audio-visual live experience on the Blue Stage at SYNERGY Festival. It challenges the artists to venture outside of their comfort zones and cooperate with others in different fields.",1,7,newdata
html body article section div div p  ,☰☰ 虛擬藝廊 ✦ Virtual Art Gallery ☰☰,1,7,newdata
html body article section div div p  ,新能祭將此次虛擬藝廊的展示聚焦於網路空間的搭建，這些藝術家運用開源的軟體與工具，在Hubs by Moz://a @mozilla 上搭建出獨具創意與概念出眾的空間，邀請觀眾一同探索藝術家所創造的空間，激發彼此對於網路瀏覽路徑的全新體驗。,1,7,newdata
html body article section div div p  ,攜手數位藝術家林子桓、吳維佳、XTRUX 在線上打造的虛擬藝廊《構成你命運的每則故事，來自於你的創造》，將於 2 月 8 日率先開展，策展人將帶領觀者用身體的行動觸發，探索別於實體展覽的瀏覽經驗。,1,7,newdata
html body article section div div p  ,☰☰ 實體展覽 ✦ Art Exhibition ☰☰,1,7,newdata
html body article section div div p  ,新能祭的展覽《構成你命運的每則故事，來自於你的創造》著重在肯定觀眾的想像力，以及音樂、藝術與觀眾的關係。你我都曾經是觀眾，觀看的行為，都將成為觀眾的意識養份，形成彼此對生活的想像與創造我們的人生故事。,1,7,newdata
html body article section div div p  ,在新能祭的現場，你將會看到我們特別邀請來的藝術家裝置作品。包括 李亦凡 《灰色是最無聊的顏色》、陳姿尹《來自月球的信息》以及陳呈毓《舒緩震盪》就跟我們一起來探索這些作品吧。,1,7,newdata
html body article section div div p  ,▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉▉,0,7,newdata
html body article section div div div a  ,A,0,8,newdata
html body article section div div div a  ,A,0,8,newdata
html body article section div div div a  ,A,0,8,newdata
html body article section div figure a b  ,松菸,0,8,newdata
html body article section div figure a b  ,新能祭,0,8,newdata
html body article section div figure a b  ,數位藝術,0,8,newdata
html body article section div figure a b  ,電子音樂,0,8,newdata
html body article section div figure a b  ,遊戲機制,0,8,newdata
html body article section div div h5  ,熱門展覽,0,7,newdata
html body article section div div a span  ,1,0,8,newdata
html body article section div div a div h2  ,高雄市新浜碼頭藝術學會：【七堂還是伽藍】,0,9,newdata
html body article section div div a span  ,2,0,8,newdata
html body article section div div a div h2  ,拾異展演空間：【｢森林中的舞蹈｣】張桂榛水墨創作展,0,9,newdata
html body article section div div a span  ,3,0,8,newdata
html body article section div div a div h2  ,宏藝術：【常玉版畫精品展】,0,9,newdata
html body article section div div a span  ,4,0,8,newdata
html body article section div div a div h2  ,"CC Gallery：【《心心相印的心如何Say Goodbye》吳竟銍個展】Heart to say goodbye | Wu, Ching Chih solo exhibition",0,9,newdata
html body article section div div a span  ,5,0,8,newdata
html body article section div div a div h2  ,金車文教基金會：【杜瑀婕 陶藝創作個展 【出廠紀錄】,0,9,newdata
html body article section div div a span  ,6,0,8,newdata
html body article section div div a div h2  ,孟焦畫坊：【天地噫氣】李長青油畫展,0,9,newdata
html body article section div div a span  ,7,0,8,newdata
html body article section div div a div h2  ,陽明實驗山屋：【陽明奈奈 YANG MING NIGHT NIGHT】暗空下的草山模樣,0,9,newdata
html body article section div div a span  ,8,0,8,newdata
html body article section div div a div h2  ,伊日藝術計劃：【醜 UGLY】,0,9,newdata
html body article section div div a span  ,9,0,8,newdata
html body article section div div a div h2  ,駁二藝術特區：【迎光 Enlight - 2022台灣燈會在高雄平行展】,0,9,newdata
html body article section div div a span  ,10,0,8,newdata
html body article section div div a div h2  ,松山菸廠文化創意園區：【新能祭 SYNΞRGY FESTIVAL 2022】,0,9,newdata
html body article section h4  ,推薦展覽,0,5,newdata
html body article section a  ,view all,0,5,newdata
html body article section div div figure a h3  ,臺北數位藝術中心,0,9,newdata
html body article section div div a h2  ,【再見維多利亞之東】羅玉梅個展,0,8,newdata
html body article section div div p  ,日期：2022-01-22 ~ 2022-03-13｜台灣，台北市,0,7,newdata
html body article section div div span  ,31 days left,0,7,newdata
html body article section div div figure a h3  ,臺北數位藝術中心,0,9,newdata
html body article section div div a h2  ,【無邊庇護所】2021 第十六屆臺北數位藝術節,0,8,newdata
html body article section div div p  ,日期：2021-12-10 ~ 2021-12-19｜台灣，台北市,0,7,newdata
html body article section div div figure a h3  ,引目空間,0,9,newdata
html body article section div div a h2  ,【《血脈噴張》數位藝術家聯展 Automotive‧Beauty‧Arcade‧Desire】數位藝術真的是藝術嗎？,0,8,newdata
html body article section div div p  ,日期：2021-11-20 ~ 2021-12-05｜台灣，台北市,0,7,newdata
html body footer ul li a  ,畫廊常見問題,0,6,newdata
html body footer ul li a  ,藝術家常見問題,0,6,newdata
html body footer ul li a  ,購物須知,0,6,newdata
html body footer ul li a  ,服務條款,0,6,newdata
html body footer ul li a  ,廣告方案諮詢,0,6,newdata
html body footer ul li a  ,免費展訊刊登,0,6,newdata
html body footer ul li a  ,電子報訂閱,0,6,newdata
html body footer div a  ,帝圖藝術拍賣會,0,5,newdata
html body footer div a  ,帝圖Online Bid,0,5,newdata
html body footer div a  ,非池中線上藝廊,0,5,newdata
html body footer div a  ,帝圖藝術研究中心,0,5,newdata
html body footer div a  ,關於帝圖,0,5,newdata
html body footer div ul li  ,© 帝圖科技文化股份有限公司 2022,0,6,newdata
html body footer div ul li  ,｜,0,6,newdata
html body footer div ul li a  ,隱私權政策｜,0,7,newdata
html body footer div ul li a  ,免責聲明,0,7,newdata
html body footer div ul li  ,Tel：+886-2-2658-1788,0,6,newdata
html body footer div ul li  ,｜,0,6,newdata
html body footer div ul li  ,Fax：+886-2-2658-5126,0,6,newdata
html body footer div ul li  ,｜,0,6,newdata
html body footer div ul li  ,E-mail：art@artemperor.tw,0,6,newdata
