tag,content,label,depth,domain
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li a  ,服務項目,0,11,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,- 設計工坊報名辦法(103年),0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,- 影視工坊報名辦法(103年),0,16,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li a  ,推廣課程,0,11,newdata
html body div header div div div div ul li ul li a span  ,- 110-2數位設計工坊-推廣教育班,0,14,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,- 特效+剪輯，四堂課搞定！-提升影片質感必備,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,- 0基礎也可以，快來一起瘋動畫-3D建模,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li a span  ,- 110-1數位設計工坊-推廣教育班,0,14,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li ul li a span  ,#NAME?,0,16,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li a  ,章程表格,0,11,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li ul li a span  ,#NAME?,0,14,newdata
html body div header div div div div ul li a  ,近來成果,0,11,newdata
html body div header div div div div ul li a  ,電子報,0,11,newdata
html body div header div div div div ul li a  ,ZH-TW,0,11,newdata
html body div header div div div div ul li a  ,EN,0,11,newdata
html body div div div div div div h1 span  ,110-2數位設計工坊-推廣教育班,0,10,newdata
html body div div div div div div div div a  ,Home,0,11,newdata
html body div div div div div div div div span  ,/,0,11,newdata
html body div div div div div div div div a  ,推廣課程,0,11,newdata
html body div div div div div div div div span  ,/,0,11,newdata
html body div div div div div div div div  ,110-2數位設計工坊-推廣教育班,0,10,newdata
html body div div div div div article p strong span  ,【數位設計工坊推廣課程】開跑囉！,1,11,newdata
html body div div div div div article p strong span  ,凡是軟體學習創作課程皆以一人一機方式上課實作，學生不需自備軟硬體！,1,11,newdata
html body div div div div div article h2 strong  ,課程一覽表,1,10,newdata
html body div div div div div article p  ,歡迎點選課程名稱觀看詳細介紹，將盡速更新,1,9,newdata
html body div div div div div article figure table thead tr th  ,序號,1,13,newdata
html body div div div div div article figure table thead tr th  ,名稱,1,13,newdata
html body div div div div div article figure table thead tr th  ,日期,1,13,newdata
html body div div div div div article figure table thead tr th  ,時間,1,13,newdata
html body div div div div div article figure table thead tr th  ,地點,1,13,newdata
html body div div div div div article figure table thead tr th  ,名額,1,13,newdata
html body div div div div div article figure table thead tr th  ,講師,1,13,newdata
html body div div div div div article figure table tbody tr td  ,1,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【Ai設計，一次搞定-,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,大學生必備的萬用Ai軟體,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,（初階班）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"10/16,17",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,已開班,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,鄧佩珊,1,14,newdata
html body div div div div div article figure table tbody tr td  ,2,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【,1,15,newdata
html body div div div div div article figure table tbody tr td a span strong  ,《有溫度的暖心畫》,1,16,newdata
html body div div div div div article figure table tbody tr td a span  ,旅行與生活插畫設計,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,-繪圖板初學班（1）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"10/23,24",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,已額滿,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,趙于萱,1,14,newdata
html body div div div div div article figure table tbody tr td  ,3,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【P.S.我愛設計-,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,跟上大學生的修圖潮流】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"10/30,31",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,陳合成,1,14,newdata
html body div div div div div article figure table tbody tr td  ,4,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【Ai設計，一次搞定-,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,大學生必備的萬用Ai軟體,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,（進階班）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"11/06,07",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,鄧佩珊,1,14,newdata
html body div div div div div article figure table tbody tr td  ,5,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【,1,15,newdata
html body div div div div div article figure table tbody tr td a span strong  ,《有溫度的暖心畫》,1,16,newdata
html body div div div div div article figure table tbody tr td a span  ,旅行與生活插畫設計,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,-繪圖板初學班（2）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"11/27,28",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,已開班,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,趙于萱,1,14,newdata
html body div div div div div article figure table tbody tr td  ,6,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【特效+剪輯，四堂課搞定！,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,#NAME?,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"12/4,5",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,已開班,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,陳合成,1,14,newdata
html body div div div div div article figure table tbody tr td  ,7,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【0基礎也可以，快來一起,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,瘋動畫-3D建模】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"12/11,12",1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週六、日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:30-15:30,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓205教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,已開班,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,停止招生,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,呂洽毅,1,14,newdata
html body div div div div div article figure table tbody tr td  ,8,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,職人大揭密-總統府&電視台參訪】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,12月24日,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週五,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,08:00-18:00,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,總統府、台北客家電視台,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,已成行,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,郭文蕙,1,14,newdata
html body div div div div div article figure table tbody tr td  ,9,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【Podcast秘辛大公開,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,#NAME?,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,111/02/07-11,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,週一至週五,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,09:00-16:00,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,人文大樓203-2教室,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,14名,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,陸正誼、,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,藍鈞儀、,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,梁嘉行,1,14,newdata
html body div div div div div article figure figcaption  ,序號1-7之課程皆不需自備軟硬體，課程前會提醒學生自備輕便用具(如：紙、筆、耳機等),1,10,newdata
html body div div div div div article figure figcaption  ,序號2與5之課程會提供簡易繪圖板，課後若同學們有意願購買繪圖板，鹿鳴亦有合作專員提供購買全新繪圖板之通路,1,10,newdata
html body div div div div div article figure figcaption  ,序號9之課程可單獨報名特定課程，但不適用九宮格優惠，懇請詳見課程備註,1,10,newdata
html body div div div div div article ul li strong  ,招收對象,1,11,newdata
html body div div div div div article ul li  ,：中興大學校內學生及教職員工 、社會人士,1,10,newdata
html body div div div div div article ul li strong  ,課程費用,1,11,newdata
html body div div div div div article ul li  ,：,1,10,newdata
html body div div div div div article figure table thead tr th strong  ,課程名稱,1,14,newdata
html body div div div div div article figure table thead tr th  ,課程費用,1,13,newdata
html body div div div div div article figure table tbody tr td a span  ,【Ai設計，一次搞定-大學生必備的萬用Ai軟體（初階班）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"2,500元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【Ai設計，一次搞定-大學生必備的萬用Ai軟體（進階班）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"2,800元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【,1,15,newdata
html body div div div div div article figure table tbody tr td a span strong  ,《有溫度的暖心畫》,1,16,newdata
html body div div div div div article figure table tbody tr td a span  ,旅行與生活插畫設計-初學班（1）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"3,000元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【P.S.我愛設計-跟上大學生的修圖潮流】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"2,800元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【,1,15,newdata
html body div div div div div article figure table tbody tr td a span strong  ,《有溫度的暖心畫》,1,16,newdata
html body div div div div div article figure table tbody tr td a span  ,旅行與生活插畫設計-初學班（2）】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"3,000元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【特效+剪輯，四堂課搞定！-提升影片質感必備】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"2,800元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【0基礎也可以，快來一起瘋動畫-3D建模】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,"2,800元",1,14,newdata
html body div div div div div article figure table tbody tr td a span  ,【,1,15,newdata
html body div div div div div article figure table tbody tr td a span  ,職人大揭密-總統府&電視台參訪】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,800元(不適用於九宮格),1,14,newdata
html body div div div div div article figure table tbody tr td span a  ,【Podcast秘辛大公開-讓你少走冤枉路】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,(5天課程)(8堂課程+1堂實作+成果發表),1,14,newdata
html body div div div div div article figure table tbody tr td span  ,"6,000元",1,14,newdata
html body div div div div div article figure table tbody tr td span a  ,【Podcast秘辛大公開-讓你少走冤枉路】,1,15,newdata
html body div div div div div article figure table tbody tr td span  ,(週一到週三單獨課程任選)(每堂3小時),1,14,newdata
html body div div div div div article figure table tbody tr td span  ,700元/堂,1,14,newdata
html body div div div div div article figure table tbody tr td span  ,3500元/6堂(週一到週三),1,14,newdata
html body div div div div div article h2 strong  ,課程優惠,1,10,newdata
html body div div div div div article h2  ,方案,1,9,newdata
html body div div div div div article p  ,說明: 符合九宮格內任一格即享折價100元，集滿,1,9,newdata
html body div div div div div article p strong  ,一條直線,1,10,newdata
html body div div div div div article p  ,折價500元，最高每堂課折扣500元。,1,9,newdata
html body div div div div div article p  ,若使用折扣請向鹿鳴官方Line回傳折扣所需證明。,1,9,newdata
html body div div div div div article p  ,補充: 早鳥時間為每個課程開課的一個禮拜之前，例如：9月29日開課之課程，須於9月22日前報名，方為早鳥。,1,9,newdata
html body div div div div div article figure ul li figure figcaption  ,2021九宮格,1,13,newdata
html body div div div div div article h2 strong  ,報名相關資訊,1,10,newdata
html body div div div div div article ul li  ,線上報名：,1,10,newdata
html body div div div div div article ul li a  ,線上報名網址,1,11,newdata
html body div div div div div article ul li  ,，即日起至額滿截止。,1,10,newdata
html body div div div div div article div div ul li  ,現場繳費報名：,1,12,newdata
html body div div div div div article div div ul li  ,報名時間: 週一到週五 9:00-17:00，12:00-13:00休息,1,12,newdata
html body div div div div div article div div ul li  ,報名地點: 中興大學鹿鳴文化資產中心（語言中心萬年樓1樓，進門後右手邊）,1,12,newdata
html body div div div div div article div div ul li strong  ,退費辦法,1,13,newdata
html body div div div div div article div div ul li  ,：請詳見,1,12,newdata
html body div div div div div article div div ul li a  ,本案退費辦法,1,13,newdata
html body div div div div div article div div ul li  ,。,1,12,newdata
html body div div div div div article h2 strong  ,其他注意事項,1,10,newdata
html body div div div div div article ol li  ,謝絕試聽及旁聽。,1,10,newdata
html body div div div div div article ol li  ,出席未達總時數2/3以上，恕不核發結業證書。,1,10,newdata
html body div div div div div article ol li  ,如有未盡事宜，得隨時修正之。,1,10,newdata
html body div div div div div article ol li  ,若有任何疑問，請洽詢：04-22840860郭小姐。,1,10,newdata
html body div div div div div aside div ul li a  ,推廣課程,0,12,newdata
html body div div div div div aside div ul li ul li a  ,110-2數位設計工坊-推廣教育班,0,14,newdata
html body div div div div div aside div ul li ul li ul li a  ,Ai設計，一次搞定-大學生必備的萬用Ai軟體（初階班）,0,16,newdata
html body div div div div div aside div ul li ul li ul li a  ,《有溫度的暖心畫》旅行與生活插畫設計-繪圖板初學班,0,16,newdata
html body div div div div div aside div ul li ul li ul li a  ,特效+剪輯，四堂課搞定！-提升影片質感必備,0,16,newdata
html body div div div div div aside div ul li ul li ul li a  ,0基礎也可以，快來一起瘋動畫-3D建模,0,16,newdata
html body div div div div div aside div ul li ul li ul li a  ,【職人大揭密-總統府&電視台巡訪】,0,16,newdata
html body div div div div div aside div ul li ul li ul li a  ,Podcast秘辛大公開-讓你少走冤枉路,0,16,newdata
html body div div div div div aside div ul li a  ,推廣課程退費辦法,0,12,newdata
html body div footer div div div aside h3 span  ,About Us,0,10,newdata
html body div footer div div div aside div p  ,面對數位化與全球化新浪潮，中興大學文學院整合影音與數位資源，創立鹿鳴文化資產中心，規劃數位學習及文化創意課程，培育數位媒體人才，並提供平台讓師生能實際發揮所學，增加文化產值。,0,10,newdata
html body div footer div div div aside h3 span  ,Recommeded Articles,0,10,newdata
html body div footer div div div aside div div div section div div div div div div div div article div p a  ,隱藏的符碼──打工,0,24,newdata
html body div footer div div div aside div div div section div div div div div div div div article div p a  ,「漫畫」書也是書！,0,24,newdata
html body div footer div div div aside div div div section div div div div div div div div article div p a  ,運動強，讀書也要行！,0,24,newdata
html body div footer div div div aside h3 span  ,Contact Us,0,10,newdata
html body div footer div div div aside div h2  ,04-22840860,0,10,newdata
html body div footer div div div aside div p  ,deer@dragon.nchu.edu.tw,0,10,newdata
html body div footer div div div aside div p  ,402 台中市南區興大路145號 萬年樓1樓,0,10,newdata
html body div footer div div div aside h3 span  ,Useful Links,0,10,newdata
html body div footer div div div aside div li a  ,興大文學院,0,11,newdata
html body div footer div div div aside div li a  ,興大首頁,0,11,newdata
html body div footer div div div aside h3 span  ,Follow us on FB,0,10,newdata
html body div footer div div div  ,中興大學鹿鳴文化資產中心 2010-2019 |,0,7,newdata
html body div footer div div div a  ,隱私權聲明,0,8,newdata
html body div footer div div div  ,|,0,7,newdata
html body div footer div div div a  ,智慧財產權,0,8,newdata
html body div footer div div div  ,|,0,7,newdata
html body div footer div div div a  ,網站導覽,0,8,newdata
html body div footer div div div  ,"Deer Cultural Heritage Center, NCHU |",0,7,newdata
html body div footer div div div a  ,Powered by Eikou,0,8,newdata
html body div div h1  ,原文,0,5,newdata
html body div div div span  ,建議更好的譯法,0,6,newdata
