tag,content,label,depth,domain
html body div div div div section div div p span  ,戶外機能襪等，絕對不能錯過！,1,11,newdata
html body div div div div section div div p span a strong  ,>>>觀看抽獎辦法,1,13,newdata
html body div div div div section div div p span strong  ,健行BAM健康，減齡做公益！,1,12,newdata
html body div div div div section div div p span  ,"邀請您下載BAM App, 參加2021/12/18-12/27共10日之團體挑戰賽！活動期間全體用戶累積步數達3億步，南山人壽即捐款新台幣20萬元予雲林縣東勢國小，支持兒童體育運動，培育未來田徑、排球人才!",1,11,newdata
html body div div div div section div div p a  ,>>>了解更多,1,11,newdata
html body div div div div section div div p span strong  ,不僅是親山親林，神壽任務帶您擁抱海洋永續,1,12,newdata
html body div div div div section div div p span  ,南山人壽透過築籬固砂到淨灘撿拾海洋垃圾，逐步實踐海洋生態與海岸環境保護工作。我們將延伸擴大關注海洋廢棄物，期盼能成為環境永續的助力，讓臺灣美麗的海岸線重生也還給海洋生物一個乾淨的家。推薦您在暢遊山林步道之餘，也能至附近觀賞海廢藝術，感受海洋深沉美麗的呼喚：,1,11,newdata
html body div div div div section div div ul li span  ,野柳地質公園、野柳岬山步道，鄰近中角國小綠蠵龜海廢藝術牆,1,12,newdata
html body div div div div section div div ul li span  ,旗后山景觀步道，鄰近高雄旗津海月水母與革龜藝術牆,1,12,newdata
html body div div div div section div div p span a  ,>>>了解更多《南山人壽｜十年守護，海好有你》,1,12,newdata
html body div div div div section div div p span strong span  ,聯繫客服,1,13,newdata
html body div div div div section div div p span  ,"玩南山神壽任務，且按照""",1,11,newdata
html body div div div div section div div p a span strong  ,任務怎麼玩,1,13,newdata
html body div div div div section div div p span  ,"""步驟完成任務後，卻無法順利尋得寶石，可透過下列兩種管道聯繫詢問：",1,11,newdata
html body div div div div section div div p span  ,1. 聯絡健行筆記信箱：,1,11,newdata
html body div div div div section div div p span a  ,hikingnote@gmail.com,1,12,newdata
html body div div div div section div div p span  ,2. 私訊健行筆記官方FB粉絲團：,1,11,newdata
html body div div div div section div div p span a  ,https://www.facebook.com/hikingbiji/,1,12,newdata
html body div div div div div  ,廣宣合作,0,7,newdata
html body div div div ul li  ,全部,0,7,newdata
html body div div div ul li  ,北部,0,7,newdata
html body div div div ul li  ,中部,0,7,newdata
html body div div div ul li  ,南部,0,7,newdata
html body div div div ul li  ,東部,0,7,newdata
html body div div div ul li  ,外島,0,7,newdata
html body div div div ul li div a  ,福州山步道,0,9,newdata
html body div div div ul li div div  ,台北市大安區,0,9,newdata
html body div div div ul li div div  ,難度低、2.2公里、1 小時 、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,台北植物園步道,0,9,newdata
html body div div div ul li div div  ,台北市中正區,0,9,newdata
html body div div div ul li div div  ,難度低、1.6公里、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,坪頂古圳親山步道,0,9,newdata
html body div div div ul li div div  ,台北市士林區,0,9,newdata
html body div div div ul li div div  ,難度低、2.3公里、1 小時 10 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,象山親山步道,0,9,newdata
html body div div div ul li div div  ,台北市信義區,0,9,newdata
html body div div div ul li div div  ,難度低、2.3公里、1 小時 40 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,台大椰林步道,0,9,newdata
html body div div div ul li div div  ,台北市大安區,0,9,newdata
html body div div div ul li div div  ,難度低、1.8公里、40 分鐘、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,碧湖公園步道,0,9,newdata
html body div div div ul li div div  ,台北市內湖區,0,9,newdata
html body div div div ul li div div  ,難度低、2.5公里、50 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,金字碑古道(官方指南),0,9,newdata
html body div div div ul li div div  ,新北市瑞芳區,0,9,newdata
html body div div div ul li div div  ,難度低、3.4公里、2 小時 、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,大溝溪溪畔步道,0,9,newdata
html body div div div ul li div div  ,台北市內湖區,0,9,newdata
html body div div div ul li div div  ,難度低、0.68公里、20 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,鳶山彩壁、福德坑山步道,0,9,newdata
html body div div div ul li div div  ,新北市三峽區,0,9,newdata
html body div div div ul li div div  ,難度低、4公里、2 小時 、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,野柳地質公園、野柳岬山步道,0,9,newdata
html body div div div ul li div div  ,新北市萬里區,0,9,newdata
html body div div div ul li div div  ,難度低、4公里、2 小時 15 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,面天山、向天山步道,0,9,newdata
html body div div div ul li div div  ,"台北市北投區,新北市淡水區",0,9,newdata
html body div div div ul li div div  ,難度低-中、5.2公里、5 小時 10 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,皇帝殿登山步道,0,9,newdata
html body div div div ul li div div  ,新北市石碇區,0,9,newdata
html body div div div ul li div div  ,難度低-中、4.5公里、3 小時 30 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,七星山主東峰苗圃線,0,9,newdata
html body div div div ul li div div  ,台北市北投區,0,9,newdata
html body div div div ul li div div  ,難度低-中、4.8公里、2 小時 50 分鐘、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,東眼山自導式步道,0,9,newdata
html body div div div ul li div div  ,桃園市復興區,0,9,newdata
html body div div div ul li div div  ,難度低、3.5公里、2 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,五酒桶山、山鼻山步道,0,9,newdata
html body div div div ul li div div  ,桃園市蘆竹區,0,9,newdata
html body div div div ul li div div  ,難度低、4公里、2 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,石門水庫楓林步道,0,9,newdata
html body div div div ul li div div  ,桃園市大溪區,0,9,newdata
html body div div div ul li div div  ,難度低、1公里、25 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,新竹高峰植物園步道,0,9,newdata
html body div div div ul li div div  ,新竹市東區,0,9,newdata
html body div div div ul li div div  ,難度低、1.6公里、55 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,鳳崎落日步道,0,9,newdata
html body div div div ul li div div  ,"新竹縣新豐鄉,新竹縣竹北市",0,9,newdata
html body div div div ul li div div  ,難度低、3公里、1 小時 40 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,六寮古道,0,9,newdata
html body div div div ul li div div  ,新竹縣峨眉鄉,0,9,newdata
html body div div div ul li div div  ,難度低、3.6公里、1 小時 30 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,好望角步道,0,9,newdata
html body div div div ul li div div  ,苗栗縣後龍鎮,0,9,newdata
html body div div div ul li div div  ,難度低、4.8公里、1 小時 40 分鐘、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,出關古道：十份崠段,0,9,newdata
html body div div div ul li div div  ,苗栗縣大湖鄉,0,9,newdata
html body div div div ul li div div  ,難度低、5公里、2 小時 、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,塔曼山登山步道,0,9,newdata
html body div div div ul li div div  ,"新北市烏來區,桃園市復興區",0,9,newdata
html body div div div ul li div div  ,難度低-中、6公里、5 小時 、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,馬那邦山登山步道,0,9,newdata
html body div div div ul li div div  ,"苗栗縣大湖鄉,苗栗縣泰安鄉",0,9,newdata
html body div div div ul li div div  ,難度低-中、4.2公里、4 小時 、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,大肚萬里長城步道,0,9,newdata
html body div div div ul li div div  ,台中市大肚區,0,9,newdata
html body div div div ul li div div  ,難度低、2.7公里、1 小時 10 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,合歡主峰步道,0,9,newdata
html body div div div ul li div div  ,"南投縣仁愛鄉,花蓮縣秀林鄉",0,9,newdata
html body div div div ul li div div  ,難度低、3.6公里、2 小時 、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,大雪山森林遊樂區森林浴步道,0,9,newdata
html body div div div ul li div div  ,台中市和平區,0,9,newdata
html body div div div ul li div div  ,難度低、3公里、1 小時 10 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,大坑9、10號步道,0,9,newdata
html body div div div ul li div div  ,台中市北屯區,0,9,newdata
html body div div div ul li div div  ,難度低、2.7公里、1 小時 5 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,桃源里森林步道,0,9,newdata
html body div div div ul li div div  ,彰化縣彰化市,0,9,newdata
html body div div div ul li div div  ,難度低、3公里、1 小時 40 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,華山小天梯、情人橋,0,9,newdata
html body div div div ul li div div  ,雲林縣古坑鄉,0,9,newdata
html body div div div ul li div div  ,難度低、2.9公里、45 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,獨立山國家步道,0,9,newdata
html body div div div ul li div div  ,嘉義縣竹崎鄉,0,9,newdata
html body div div div ul li div div  ,難度低、3.5公里、2 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,溪頭大學池步道,0,9,newdata
html body div div div ul li div div  ,南投縣鹿谷鄉,0,9,newdata
html body div div div ul li div div  ,難度低、4.3公里、1 小時 30 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,台中中央公園,0,9,newdata
html body div div div ul li div div  ,台中市西屯區,0,9,newdata
html body div div div ul li div div  ,難度低、2.69公里、1 小時 、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,唐麻丹山步道,0,9,newdata
html body div div div ul li div div  ,台中市和平區,0,9,newdata
html body div div div ul li div div  ,難度低-中、5.1公里、4 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,柴山步道(北柴山),0,9,newdata
html body div div div ul li div div  ,高雄市鼓山區,0,9,newdata
html body div div div ul li div div  ,難度低、5公里、3 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,大崗山步道,0,9,newdata
html body div div div ul li div div  ,高雄市阿蓮區,0,9,newdata
html body div div div ul li div div  ,難度低、4公里、2 小時 30 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,旗后(後)山景觀步道,0,9,newdata
html body div div div ul li div div  ,高雄市旗津區,0,9,newdata
html body div div div ul li div div  ,難度低、0.54公里、20 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,大社觀音山步道,0,9,newdata
html body div div div ul li div div  ,高雄市大社區,0,9,newdata
html body div div div ul li div div  ,難度低-中、7公里、3 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,漁光島步道,0,9,newdata
html body div div div ul li div div  ,台南市安平區,0,9,newdata
html body div div div ul li div div  ,難度低、2.3公里、35 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,半屏山步道,0,9,newdata
html body div div div ul li div div  ,"高雄市楠梓區,高雄市左營區",0,9,newdata
html body div div div ul li div div  ,難度低、3.2公里、2 小時 、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,虎形山公園步道,0,9,newdata
html body div div div ul li div div  ,台南市龍崎區,0,9,newdata
html body div div div ul li div div  ,難度低、1.6公里、40 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,關仔嶺大凍山步道,0,9,newdata
html body div div div ul li div div  ,"嘉義縣大埔鄉,台南市白河區",0,9,newdata
html body div div div ul li div div  ,難度低-中、6公里、4 小時 、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,旗靈縱走(旗尾山、靈山),0,9,newdata
html body div div div ul li div div  ,"高雄市旗山區,高雄市美濃區",0,9,newdata
html body div div div ul li div div  ,難度低-中、6.5公里、4 小時 30 分鐘、雙向進出,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,西大武山登山步道,0,9,newdata
html body div div div ul li div div  ,屏東縣泰武鄉,0,9,newdata
html body div div div ul li div div  ,難度中、9.2公里、4 小時 50 分鐘、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,林美石磐步道,0,9,newdata
html body div div div ul li div div  ,宜蘭縣礁溪鄉,0,9,newdata
html body div div div ul li div div  ,難度低、1.7公里、1 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,宜蘭中央公園步道,0,9,newdata
html body div div div ul li div div  ,宜蘭縣宜蘭市,0,9,newdata
html body div div div ul li div div  ,難度低、1.1公里、20 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,林田山林業文化園區、森坂步道,0,9,newdata
html body div div div ul li div div  ,"花蓮縣鳳林鎮,花蓮縣萬榮鄉",0,9,newdata
html body div div div ul li div div  ,難度低、2.6公里、1 小時 10 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,冬山河親水公園步道,0,9,newdata
html body div div div ul li div div  ,宜蘭縣五結鄉,0,9,newdata
html body div div div ul li div div  ,難度低、1.5公里、30 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,美崙山步道,0,9,newdata
html body div div div ul li div div  ,花蓮縣花蓮市,0,9,newdata
html body div div div ul li div div  ,難度低、3公里、1 小時 、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,宜蘭梅花湖環湖步道,0,9,newdata
html body div div div ul li div div  ,宜蘭縣冬山鄉,0,9,newdata
html body div div div ul li div div  ,難度低、2.2公里、45 分鐘、環狀,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div div ul li div a  ,桃源谷步道(大溪線),0,9,newdata
html body div div div ul li div div  ,"新北市貢寮區,宜蘭縣頭城鎮",0,9,newdata
html body div div div ul li div div  ,難度低-中、11公里、5 小時 、必須折返,0,9,newdata
html body div div div ul li div div div i  ,flag,0,11,newdata
html body div div div ul li div div div span  ,去過此路線,0,11,newdata
html body div div div ul li div div a  ,路線資訊,0,10,newdata
html body div div a span  ,我要報名,0,6,newdata
html body div div a span  ,健行筆記,0,6,newdata
html body footer div div ul li a  ,關於我們,0,8,newdata
html body footer div div ul li a  ,合作夥伴,0,8,newdata
html body footer div div ul li a  ,行銷合作,0,8,newdata
html body footer div div ul li a  ,服務條款及隱私權政策,0,8,newdata
html body footer div div div div span  ,hikingnote@gmail.com,0,8,newdata
html body footer div div div div  ,© THE NOTE CO.LTD. 版權所有 轉載必究・台北市大安區和平東路一段216號7樓,0,7,newdata
