tag,content,label,depth,domain
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,IG：jack_yen073,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p a  ,街聲,1,27,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p a  ,FB,1,27,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,📅日期：2022/3/6 (日),1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,📌地點：公館河岸留言,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,⏳時間：進場20:00｜開演20:30,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,🎫票價：350元（預售票售完即不販售現場票）,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,＊防疫措施＊,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,1.入場請配合實名制造冊、酒精消毒、體溫測量(額溫≧37.5°C不得入場),1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,2.本場館禁止攜帶外食，場內飲用飲品請務必留在座位上,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,3.請務必全程配戴口罩，飲用飲品時可暫時性拉下口罩,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div div div div p  ,4.防疫期間本場館限制容留人數,1,26,newdata
html body div div div div main div div div div div div div div div div div section div div div h2  ,社群分享 Share This Event,0,23,newdata
html body div div div div footer div div div div div section div div div div div p span span span span span  ,​音樂藝文咖啡,0,24,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,臺北市中正區羅斯福路三段 244 巷 2 號 B1,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,（台電大樓旁）,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,"B2, Lane 244, Sec. 3, Roosevelt Rd., Taipei (Next to Tai-Power Building)",0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span span  ,​,0,23,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,TEL-(02)2368-7310,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,（營業時間 請洽節目活動,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,）,0,22,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span span span  ,西門紅樓展演館,0,27,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span  ,臺北市萬華區西寧南路 177 號,0,24,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span  ,"No. 177, Xining S. Rd., Wanhua District, Taipei",0,24,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span  ,​,0,25,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span  ,TEL-(02)2370-8805,0,24,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span span span span  ,（營業時間 請洽節目活動）,0,28,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span  ,​音樂深造學苑,0,24,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span  ,臺北市文山區羅斯福路五段 88 之 5 號 B1,0,25,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span  ,"B1, No. 88-5, Sec. 5, Roosevelt Rd.,",0,25,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span  ,"WenShan District, Taipei",0,25,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span span  ,​,0,26,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span  ,TEL-(02)2932-6252,0,25,newdata
html body div div div div footer div div div div div section div div div div div div div div p span span span  ,（營業時間 12:30 - 22:00）,0,25,newdata
html body div div div div footer div div div div div section div div div div div p span span  ,​音樂製造錄音室,0,21,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,臺北市文山區羅斯福路五段 88 之 5 號 B1,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,"B1, No. 88-5, Sec. 5, Roosevelt Rd.,",0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,"WenShan District, Taipei",0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span span  ,​,0,23,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,TEL-(02)2932-6252,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,（營業時間 12:30 - 22:00）,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span span span  ,團練彩排室,0,24,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,臺北市文山區羅斯福路五段 88 之 1 號 B1,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,"B1, No. 88-1, Sec. 5, Roosevelt Rd.,",0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,"WenShan District, Taipei",0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span span  ,​,0,23,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,TEL-(02)2932-6252,0,22,newdata
html body div div div div footer div div div div div section div div div div div p span span span  ,（營業時間 12:30 - 22:00）,0,22,newdata
html body div div div div footer div div div div div div p span  ,SINCE 2000.DEC｜ Copyright © 2019 RIVERSIDE MUSIC All Rights Reserved.,0,15,newdata
html body div div div div footer div div div div div div p span span span  ,​河岸留言｜公館音樂藝文咖啡｜西門紅樓展演館｜音樂展演｜藝文活動｜場地出租｜音樂製作｜音樂深造｜錄音室,0,17,newdata
