tag,content,label,depth,domain
html body div div div div div div div div div div div div div p  ,荒野保護協會深知有機會與自然直接接觸的人們仍在少數，為了將台灣自然生態的美麗及其珍貴帶給更多人，荒野邀集了一群推廣講師，於全國各地接受各單位團體的邀請，利用精采的影像及口述方式，將荒野自然的奇妙與繽紛色彩帶入室內。,1,16,newdata
html body div div div div div div div div div div div div div p span  ,│ 三月 X 打開自然之眼 │,1,17,newdata
html body div div div div div div div div div div div div div p span  ,站在山的最高峰,1,17,newdata
html body div div div div div div div div div div div div div p span  ,看太陽沉入春泥,1,17,newdata
html body div div div div div div div div div div div div div p span  ,看白鷺昂首望向2000公里外的大陸渴望起飛,1,17,newdata
html body div div div div div div div div div div div div div p span  ,看草鴞瞪著圓圓的大眼睛在夜裡育雛,1,17,newdata
html body div div div div div div div div div div div div div p span  ,三月推廣講師組將迅速帶領聽眾爬上高山，潛入海洋，漫步森林與溼地,1,17,newdata
html body div div div div div div div div div div div div div p span  ,透過90分鐘，上百張精彩影像,1,17,newdata
html body div div div div div div div div div div div div div p span  ,欣賞動植物的美麗，發現大自然與我們生活的重要關係,1,17,newdata
html body div div div div div div div div div div div div div p span  ,讓我們共築連結,1,17,newdata
html body div div div div div div div div div div div div div p span  ,讓自然向你打開,1,17,newdata
html body div div div div div div div div div div div div div div p span  ,由「統一超商零錢捐勸募平台媒合，民眾捐款支持」,0,18,newdata
html body div div div div div div div div div div div div div div p a span span  ,點我看更多【荒野台北。週四見講座】,0,20,newdata
html body div div div div div div div div div div div div div div p a span span  ,點我了解更多【台北。好荒野】,0,20,newdata
html body div div div div div div div div div div div div div div label  ,聯絡人,0,17,newdata
html body div div div div div div div div div div div div div div  ,																															電話: 										,0,16,newdata
html body div div div div div div div div div div div div div div span  ,(02)2307-1317#36 台北分會專職 莊小姐,0,17,newdata
html body div div div div div div div div div div div div div div  ,																				 																								Email：,0,16,newdata
html body div div div div div div div div div div div div div div span a  ,sowtpe@wilderness.tw,0,18,newdata
html body div div div div div div div div div div div div div div div div a  ,立刻報名,0,19,newdata
html body div div div div div div div div div div div div div div div div h3  ,台北分會相關活動,0,19,newdata
html body div div div div div div div div div div div div div div div div div div  ,課程研習,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2021/8/6,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,【輕鬆來做省電俠】節能講座申請,0,21,newdata
html body div div div div div div div div div div div div div div div div div div  ,志工培訓/召募,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2022/5/13,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,台北分會第六期氣候變遷組【節能講師】培訓班,0,21,newdata
html body div div div div div div div div div div div div div div div div div div  ,志工培訓/召募,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2022/2/19,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,台北第三十四期解說員訓練班,0,21,newdata
html body div div div div div div div div div div div div div div div div div div  ,志工培訓/召募,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2022/3/1,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,第九期台北棲地守護員培訓課程,0,21,newdata
html body div div div div div div div div div div div div div div div div div div  ,志工培訓/召募,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2022/3/15,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,第十期綠色生活地圖推廣講師培訓班,0,21,newdata
html body div div div div div div div div div div div div div div div div div div  ,志工培訓/召募,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2022/3/2,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,第二十六期推廣講師志工培訓班【夜間班】,0,21,newdata
html body div div div div div div div div div div div div div div div div div div  ,其他,0,20,newdata
html body div div div div div div div div div div div div div div div div div div  ,2022/1/21,0,20,newdata
html body div div div div div div div div div div div div div div div div div div a  ,《生態心理學》《失靈的大地》2022開春線上訂購優惠,0,21,newdata
html body div div div div div div div ul li a  ,關於荒野,0,12,newdata
html body div div div div div div div ul li ul li a  ,宗旨、任務與章程,0,14,newdata
html body div div div div div div div ul li ul li a  ,組織架構,0,14,newdata
html body div div div div div div div ul li ul li a  ,志工群組任務與介紹,0,14,newdata
html body div div div div div div div ul li ul li a  ,榮耀與肯定,0,14,newdata
html body div div div div div div div ul li ul li a  ,年度報告,0,14,newdata
html body div div div div div div div ul li ul li a  ,全台分會,0,14,newdata
html body div div div div div div div ul li a  ,我們正在做的事,0,12,newdata
html body div div div div div div div ul li ul li a  ,棲地工作,0,14,newdata
html body div div div div div div div ul li ul li ul li a  ,生態城市,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,永續山林,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,無塑海洋,0,16,newdata
html body div div div div div div div ul li ul li a  ,環境教育,0,14,newdata
html body div div div div div div div ul li ul li ul li a  ,教育推廣,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,環境教育基地,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,志工培訓,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,倡議活動,0,16,newdata
html body div div div div div div div ul li ul li a  ,議題關注,0,14,newdata
html body div div div div div div div ul li ul li ul li a  ,濕地與海洋保育,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,河川山林,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,都市綠地,0,16,newdata
html body div div div div div div div ul li ul li ul li a  ,其他,0,16,newdata
html body div div div div div div div ul li a  ,活動消息,0,12,newdata
html body div div div div div div div ul li a  ,加入荒野,0,12,newdata
html body div div div div div div div ul li ul li a  ,成為會員,0,14,newdata
html body div div div div div div div ul li ul li a  ,成為志工,0,14,newdata
html body div div div div div div div ul li ul li a  ,秘書處徵才,0,14,newdata
html body div div div div div div div ul li ul li a  ,荒野電子報,0,14,newdata
html body div div div div div div div ul li a  ,捐款支持,0,12,newdata
html body div div div div div div div ul li ul li a  ,線上捐款,0,14,newdata
html body div div div div div div div ul li ul li a  ,專案募款,0,14,newdata
html body div div div div div div div ul li ul li a  ,推廣邀約,0,14,newdata
html body div div div div div div div ul li ul li a  ,企業合作方案,0,14,newdata
html body div div div div div div div ul li a  ,資源下載,0,12,newdata
html body div div div div div div ul li a  ,Facebook,0,11,newdata
html body div div div div div div ul li a  ,Youtube,0,11,newdata
html body div div div div div div ul li a  ,會員專區,0,11,newdata
html body div div div div div div ul li span  ,|,0,11,newdata
html body div div div div div div ul li a  ,隱私條款,0,11,newdata
html body div div div div div div div div div div p  ,地址 | 100 台北市中正區詔安街204號,0,13,newdata
html body div div div div div div div div div div p  ,	電話 | (02)2307-1568、(02)2307-1317,0,13,newdata
html body div div div div div div div div div div p  ,	傳真 | (02)2307-2538、(02)2307-2568,0,13,newdata
html body div div div div div div div div div div p  ,	電子郵件 |,0,13,newdata
html body div div div div div div div div div div p a  ,sow@sow.org.tw,0,14,newdata
html body div div div div div div div div div div p  ,	服務時間 | 週一至週五 9:00 至 21:00,0,13,newdata
html body div div div div div div div div div div p  ,	(每月第一個週一為會務整理日，各分會辦公室暫停對外開放),0,13,newdata
html body div div div div div div div div div div p  ,相關課程及活動問題，請洽,0,13,newdata
html body div div div div div div div div div div p a  ,各地分會,0,14,newdata
html body div div div div div div div div div div p  ,	,0,13,newdata
html body div div a  ,Tweet,0,5,newdata
