tag,content,label,depth,domain
html body nav div div div a  ,環教申請,0,7,newdata
html body nav div div ul li a  ,環教課程申請,0,8,newdata
html body nav div div ul li a  ,能源教育基地,0,8,newdata
html body nav div div ul li a  ,台中故事屋,0,8,newdata
html body p a  ,跳至導航,0,4,newdata
html body p a  ,Jump to Main content,0,4,newdata
html body div header div div div div div div ul li a  ,聯絡我們,0,13,newdata
html body div header div div div div div div form div div h2  ,搜尋表單,0,14,newdata
html body div header div div div div div div form div div div label  ,搜尋,0,15,newdata
html body div nav div div div div div ul li a  ,關於我們,0,12,newdata
html body div nav div div div div div ul li ul li a  ,本會簡介,0,14,newdata
html body div nav div div div div div ul li ul li a  ,各會據點,0,14,newdata
html body div nav div div div div div ul li ul li a  ,組織架構,0,14,newdata
html body div nav div div div div div ul li ul li a  ,肯定與榮耀,0,14,newdata
html body div nav div div div div div ul li ul li a  ,30週年活動,0,14,newdata
html body div nav div div div div div ul li a  ,行動議題,0,12,newdata
html body div nav div div div div div ul li ul li a  ,綠食育,0,14,newdata
html body div nav div div div div div ul li ul li a  ,低碳綠能,0,14,newdata
html body div nav div div div div div ul li ul li a  ,綠生活,0,14,newdata
html body div nav div div div div div ul li ul li a  ,空污,0,14,newdata
html body div nav div div div div div ul li a  ,焦點news,0,12,newdata
html body div nav div div div div div ul li ul li a  ,專欄文章,0,14,newdata
html body div nav div div div div div ul li ul li a  ,活動報導,0,14,newdata
html body div nav div div div div div ul li ul li a  ,新聞稿,0,14,newdata
html body div nav div div div div div ul li a  ,出版累積,0,12,newdata
html body div nav div div div div div ul li ul li a  ,會訊,0,14,newdata
html body div nav div div div div div ul li ul li a  ,電子報,0,14,newdata
html body div nav div div div div div ul li ul li a  ,行動議題小冊,0,14,newdata
html body div nav div div div div div ul li a  ,台中分會,0,12,newdata
html body div nav div div div div div ul li ul li a  ,台中分會簡介,0,14,newdata
html body div nav div div div div div ul li ul li a  ,環境教育課程申請,0,14,newdata
html body div nav div div div div div ul li ul li a  ,反空污,0,14,newdata
html body div nav div div div div div ul li ul li a  ,減塑減廢,0,14,newdata
html body div nav div div div div div ul li a  ,南部辦公室,0,12,newdata
html body div nav div div div div div ul li a  ,捐款支持,0,12,newdata
html body div nav div div div div div ul li ul li a  ,台北總會,0,14,newdata
html body div nav div div div div div ul li ul li a  ,台中分會,0,14,newdata
html body div nav div div div div div ul li ul li a  ,南部辦公室,0,14,newdata
html body div nav div div div div div ul li ul li a  ,行動議題捐款,0,14,newdata
html body div nav div div div div div ul li ul li a  ,振興券捐贈,0,14,newdata
html body div nav div div div div div ul li ul li a  ,捐贈節稅小撇步,0,14,newdata
html body div nav div div div div div ul li ul li a  ,Line Pay 快速捐,0,14,newdata
html body div nav div div div div div ul li ul li a  ,發票捐贈,0,14,newdata
html body div nav div div div div div ul li ul li a  ,公開資訊,0,14,newdata
html body div nav div div div div div ul li ul li ul li a  ,財務報表,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,年度報告,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,捐款名單徵信,0,16,newdata
html body div nav div div div div div ul li a  ,環教申請,0,12,newdata
html body div nav div div div div div ul li ul li a  ,環教課程申請,0,14,newdata
html body div nav div div div div div ul li ul li a  ,能源教育基地,0,14,newdata
html body div nav div div div div div ul li ul li a  ,台中故事屋,0,14,newdata
html body div main div div div div div h1  ,2022主婦聯盟生活消費合作社【護洋推廣員培訓計畫】,1,10,newdata
html body div main div div div div div div div div span  ,AddThis Sharing Buttons,1,13,newdata
html body div main div div div div div div div div div a span  ,Share to Facebook,1,15,newdata
html body div main div div div div div div div div div a span svg title  ,Facebook,1,17,newdata
html body div main div div div div div div div div div a span  ,Share to LINE,1,15,newdata
html body div main div div div div div div div div div a span svg title  ,LINE,1,17,newdata
html body div main div div div div div h2  ,您在這裡,1,10,newdata
html body div main div div div div div div a  ,首頁,1,11,newdata
html body div main div div div div div div  ,»,1,10,newdata
html body div main div div div div div div a  ,活動資訊,1,11,newdata
html body div main div div div div div div div div div div div div div div  ,時間,1,18,newdata
html body div main div div div div div div div div div div div div div div div span  ,2022/6/21 23:50,1,20,newdata
html body div main div div div div div div div div div div div div div div div p strong span  ,2022主婦聯盟生活消費合作社【護洋推廣員培訓計畫】,1,22,newdata
html body div main div div div div div div div div div div div div div div div p strong span span  ,課程資訊,1,23,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,培訓日期：3/15~6/21(共9周),1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,活動地點：主婦聯盟生活消費合作社新竹站（新竹市南大路175號）,1,22,newdata
html body div main div div div div div div div div div div div div div div div p strong span span  ,分為講授課程及實作課程：,1,23,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,1.講授課程如下表。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,2.實作課程以桃竹苗之學校及社區為對象，配合主婦聯盟新竹分社綠繪本推廣員進行見習與初階實習演練，練習運用習得的知識。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,報名辦法,1,22,newdata
html body div main div div div div div div div div div div div div div div div p strong span span  ,培訓對象,1,23,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,符合下述條件，限額30人。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,-1,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,主婦聯盟合作社社員及其眷屬(以社員編號核定),1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,-2,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,有志推廣永續海洋、減廢減塑者,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,-3,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,對繪本及環境教育有興趣者,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,-4,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,有熱情和人群接觸者,1,22,newdata
html body div main div div div div div div div div div div div div div div div p strong span span  ,培訓費用,1,23,newdata
html body div main div div div div div div div div div div div div div div div ol li p span span  ,"非社員之學員：需繳交學費＄1,500元。",1,24,newdata
html body div main div div div div div div div div div div div div div div div ol li p span span  ,"社員及其眷屬：優惠價為＄1,000元。",1,24,newdata
html body div main div div div div div div div div div div div div div div div ol li p span span  ,既有議題推廣員：免保證金，優惠價為＄500元。,1,24,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,（上述經費含保證金500元、主婦聯盟保護基金會食育手冊1本、《塑膠：有毒的愛情故事》1本）。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,招生未滿30人時，得開放社員及一般民眾報名。單堂課程以單堂課程主題計費，社員及其眷屬每堂需繳交學費$100元，一般民眾每堂課需繳學費$200元。戶外參訪課程，保險費另計。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p strong span span  ,補課規定與保證金退還,1,23,newdata
html body div main div div div div div div div div div div div div div div div ol li p span span  ,全程參與課程者，預計於6月底即退還保證金。,1,24,newdata
html body div main div div div div div div div div div div div div div div div ol li p span span  ,請假以不超過兩堂課(含)為限，採觀看錄影並提交500字學習心得方式補課。,1,24,newdata
html body div main div div div div div div div div div div div div div div div ol li p span span  ,除課程外另須完成見習、試講與實習場次(至少各1場，依課程安排分別於3~6月完成，得視疫情進行調整)及通過評核，未達標準者，保證金費用將轉作基金會捐款 (本期學費及未退回之保證金一併轉回捐予基金會)。,1,24,newdata
html body div main div div div div div div div div div div div div div div div p strong span span  ,報名須知,1,23,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,線上報名後，請等待錄取通知，再行繳費：,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,1. 保證金繳費後，如需取消報名退費，退款將酌收手續費用。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,2. 報名時需附上正確之Email及連絡電話，課程前一週內將寄發Email通知。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,3. 參加本課程之學員需遵守商標及著作權法所列各項法規。課程中謝絕攝影。,1,22,newdata
html body div main div div div div div div div div div div div div div div div p span span  ,4. 學員報名參加本課程即同意無償授權主辦單位和老師，使用課程期間所拍攝學員與其作品之照片與影片，並運用刊登於主辦單位所著作或授課之包括於平面刊物、網站、部落格、Facebook、電子報、EDM、PPT等相關之行銷及教學活動規劃。,1,22,newdata
html body div main div div div div div div div div div div div div div div  ,發佈單位,0,18,newdata
html body div main div div div div div div div div div div div div div div div a  ,台北總會,0,20,newdata
html body div main div div div div div div div div div div div div div div  ,相關的行動議題,0,18,newdata
html body div main div div div div div div div div div div div div div div div a  ,土地關懷,0,20,newdata
html body div main div div div div div div div div div p a  ,捐款支持,0,15,newdata
html body div main div div div div div div div div div p a  ,訂電子報,0,15,newdata
html body div main div div div div div div div div h2  ,最新訊息,0,13,newdata
html body div main div div div div div div div div div div div div div a  ,more,0,18,newdata
html body div main div div div div div div div div div div div div div ul li a  ,主婦聯盟環境保護基金會 針對「日本食品輸入管制措施」聲明,0,20,newdata
html body div main div div div div div div div div div div div div div ul li a  ,【綠繪本培訓】SDG12-負責任的消費與生產系列課程,0,20,newdata
html body div main div div div div div div div div div div div div div ul li a  ,2022主婦聯盟生活消費合作社【護洋推廣員培訓計畫】,0,20,newdata
html body div main div div div div div div div div div div div div div ul li a  ,2022【綠桌遊志工培訓】招募中｜報名時間1/22-3/7,0,20,newdata
html body div main div div div div div div div div div div div div div ul li a  ,2022年【自費】環境教育宣導講座開跑嘍!!,0,20,newdata
html body div main div div div div div div div div div div div div a  ,更多訊息,0,17,newdata
html body div main div div div div div div div div h2  ,熱門主題,0,13,newdata
html body div main div div div div div div div div div div div div div ul li a  ,非核家園,0,20,newdata
html body div main div div div div div div div div div div div div div ul li a  ,水與清潔劑,0,20,newdata
html body div main div div div div div div div div div div div div div ul li a  ,蔬菜減硝酸鹽運動,0,20,newdata
html body div footer div div div div div div div div div div div div div  ,財團法人主婦聯盟環境保護基金會,0,17,newdata
html body div footer div div div div div div div div div div div div div  ,總會：100048 台北市中正區汀州路三段160巷4號5樓之1,0,17,newdata
html body div footer div div div div div div div div div div div div div span  ,（,0,18,newdata
html body div footer div div div div div div div div div div div div div span a  ,地圖連結,0,19,newdata
html body div footer div div div div div div div div div div div div div span  ,）,0,18,newdata
html body div footer div div div div div div div div div div div div div div  ,電話：(02)2368-6211 | 傳真：(02)2368-6213 | E-mail：,0,18,newdata
html body div footer div div div div div div div div div div div div div div a  ,service@huf.org.tw,0,19,newdata
html body div footer div div div div div div div div div div div div div  ,台中分會：403028 台中市西區三民西路61號2樓（,0,17,newdata
html body div footer div div div div div div div div div div div div div a  ,地圖連結,0,18,newdata
html body div footer div div div div div div div div div div div div div  ,）,0,17,newdata
html body div footer div div div div div div div div div div div div div  ,電話：(04)2375-5234 | 傳真：(04)2375-5231 | E-mail：,0,17,newdata
html body div footer div div div div div div div div div div div div div a  ,huaf@huf.org.tw,0,18,newdata
html body div footer div div div div div div div div div div div div div  ,南部辦公室：813318 高雄市左營區至聖路312號7樓之2（,0,17,newdata
html body div footer div div div div div div div div div div div div div a  ,地圖連結,0,18,newdata
html body div footer div div div div div div div div div div div div div  ,）,0,17,newdata
html body div footer div div div div div div div div div div div div div  ,電話：(07)550-7360 | 傳真：(07)550-7360 | E-mail：,0,17,newdata
html body div footer div div div div div div div div div div div div div a  ,south@huf.org.tw,0,18,newdata
html body div footer div div div div div div div div div div div div div  ,ⓒ本站圖文版權屬主婦聯盟環境保護基金會所有，歡迎非營利轉載引用,0,17,newdata
html body div footer div div div div div div div div div div div div div p  ,|,0,18,newdata
html body div footer div div div div div div div div div div div div div p a  ,友站連結,0,19,newdata
html body div footer div div div div div div div div div div div div div p  ,|,0,18,newdata
html body div footer div div div div div div div div div div div div div p a  ,網站地圖,0,19,newdata
html body div footer div div div div div div div div div div div div div p  ,|,0,18,newdata
html body div footer div div div div div div div div div div div div div p a  ,聯絡我們,0,19,newdata
html body div footer div div div div div div div div div div div div div p  ,|,0,18,newdata
html body div footer div div div div div div div div div div div div div p a  ,Facebook,0,19,newdata
html body div footer div div div div div div div div div div div div div p  ,|,0,18,newdata
html body div footer div div div div div div div div div div div div div p  ,| 網站贊助：,0,18,newdata
html body div footer div div div div div div div div div div div div div p a  ,名豐豆腐,0,19,newdata
html body div footer div div div div div div div div div div div div div p a  ,全家公益零錢捐,0,19,newdata
html body div footer div div div div div div div div div div div div div p  ,|,0,18,newdata
html body a  ,回到頁面最上方,0,3,newdata
